price,area,status,bhk,bathroom,age,location,log_price
99.9,1350,Ready to move,3,3.0,0.0,Kolapakkam,4.6141299273595635
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
30.0,780,Ready to move,2,2.0,0.0,others,3.4339872044851463
107.0,1350,Ready to move,3,2.0,0.0,Kolapakkam,4.68213122712422
63.62,823,Under Construction,2,2.0,0.0,others,4.168523960396352
63.62,823,Under Construction,2,2.0,0.0,others,4.168523960396352
64.9,823,Under Construction,2,2.0,0.0,others,4.188138441508461
41.52,865,Under Construction,2,2.0,0.0,Perumbakkam,3.749974553473747
51.06,740,Under Construction,2,2.0,0.0,Madipakkam,3.9523968995664194
79.0,894,Ready to move,2,2.0,0.0,others,4.382026634673881
49.77,905,Under Construction,2,2.0,0.0,others,3.927305628959303
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
42.19,870,Under Construction,2,2.0,0.0,Ambattur,3.7656089869726097
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
49.77,905,Under Construction,2,2.0,0.0,others,3.927305628959303
67.65,1230,Under Construction,3,2.0,0.0,others,4.229021132213981
41.12,848,Under Construction,2,2.0,0.0,Ambattur,3.740522687265775
52.0,780,Ready to move,2,2.0,0.0,others,3.970291913552122
400.0,4800,Ready to move,4,3.0,0.0,Sholinganallur,5.993961427306569
26.0,800,Ready to move,2,2.0,3.0,others,3.295836866004329
20.0,600,Ready to move,2,2.0,3.0,others,3.044522437723423
16.71,490,Ready to move,1,1.0,3.0,others,2.8741294517947424
87.27,1247,Under Construction,2,2.0,0.0,Perungudi,4.480400299032142
45.0,970,Ready to move,2,2.0,0.0,others,3.828641396489095
71.51,1069,Under Construction,2,2.0,0.0,Mogappair,4.2837244833835015
190.0,1500,Ready to move,3,3.0,2.0,Anna Nagar,5.25227342804663
57.79,1051,Under Construction,2,2.0,0.0,Vanagaram,4.073971772414164
80.37,1786,Ready to move,3,2.0,1.0,Medavakkam,4.3990066547085656
52.38,1376,Ready to move,2,2.0,1.0,Medavakkam,3.9774361439763783
46.0,914,Ready to move,2,2.0,0.0,Kovur,3.8501476017100584
73.0,1400,Under Construction,3,3.0,0.0,Kovur,4.30406509320417
72.0,1500,Ready to move,3,3.0,5.0,Poonamallee,4.290459441148391
34.0,600,Under Construction,2,2.0,0.0,Vanagaram,3.5553480614894135
57.74,1013,Under Construction,2,2.0,0.0,Vanagaram,4.073120925770474
54.64,1051,Under Construction,2,2.0,0.0,Vanagaram,4.018902367055242
120.0,1723,Under Construction,3,3.0,0.0,Perungudi,4.795790545596741
125.0,1765,Ready to move,3,3.0,0.0,Navallur,4.836281906951478
99.9,1350,Under Construction,3,3.0,0.0,Pallavaram,4.6141299273595635
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,4.411585436915426
260.0,2000,Under Construction,3,3.0,0.0,Guindy,5.564520407322694
35.0,620,Ready to move,1,1.0,0.0,others,3.58351893845611
77.0,1400,Ready to move,3,3.0,0.0,Perungalathur,4.356708826689592
65.0,1478,Ready to move,3,3.0,0.0,Medavakkam,4.189654742026425
79.8,1400,Under Construction,3,3.0,0.0,Vanagaram,4.39197696552705
77.51,1491,Under Construction,3,3.0,0.0,Vanagaram,4.363226005210164
34.0,748,Ready to move,2,2.0,0.0,Medavakkam,3.5553480614894135
65.0,1250,Ready to move,3,3.0,0.0,Perungalathur,4.189654742026425
39.0,999,Ready to move,2,2.0,4.0,others,3.6888794541139363
19.36,605,Under Construction,1,1.0,0.0,Guduvancheri,3.013572191682322
210.0,1666,Ready to move,2,3.0,0.0,T Nagar,5.351858133476067
80.0,1700,Ready to move,3,3.0,5.0,Poonamallee,4.394449154672439
125.0,1765,Ready to move,3,3.0,0.0,Navallur,4.836281906951478
99.9,1350,Under Construction,3,3.0,0.0,Pallavaram,4.6141299273595635
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,4.411585436915426
118.0,1600,Under Construction,3,3.0,0.0,Pallavaram,4.77912349311153
260.0,2000,Under Construction,3,3.0,0.0,Guindy,5.564520407322694
35.0,620,Ready to move,1,1.0,0.0,others,3.58351893845611
45.86,1079,Under Construction,2,2.0,0.0,others,3.8471644330796497
57.4,1552,Under Construction,2,2.0,0.0,Thaiyur,4.067315889834181
60.0,1550,Ready to move,2,2.0,0.0,Perungalathur,4.110873864173311
53.97,1285,Ready to move,2,2.0,6.0,others,4.006787581872569
442.0,2601,Under Construction,3,3.0,0.0,T Nagar,6.093569770045136
64.6,1700,Under Construction,3,3.0,0.0,Thaiyur,4.183575695950044
60.87,1068,Under Construction,2,2.0,0.0,Pallavaram,4.125035409542898
41.58,990,Ready to move,1,2.0,6.0,others,3.7513846594653333
72.63,1243,Ready to move,1,2.0,0.0,others,4.299052551380625
40.0,885,Under Construction,1,2.0,0.0,Kolapakkam,3.713572066704308
36.0,800,Under Construction,1,2.0,0.0,others,3.6109179126442243
34.0,956,Ready to move,1,2.0,0.0,Guduvancheri,3.5553480614894135
58.38,965,Under Construction,1,2.0,0.0,Madipakkam,4.083957469335614
109.0,1708,Under Construction,3,3.0,0.0,Sholinganallur,4.700480365792417
54.64,1051,Under Construction,2,2.0,0.0,Vanagaram,4.018902367055242
70.65,1359,Under Construction,3,2.0,0.0,Vanagaram,4.271793154274181
125.0,1765,Ready to move,3,3.0,0.0,Navallur,4.836281906951478
74.47,1655,Ready to move,3,3.0,4.0,Siruseri,4.323735226296777
82.86,1247,Under Construction,2,2.0,0.0,Perungudi,4.429148741742616
85.45,1554,Under Construction,3,3.0,0.0,Vanagaram,4.4595662121293
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,4.411585436915426
118.0,1600,Under Construction,3,3.0,0.0,Pallavaram,4.77912349311153
35.0,620,Ready to move,1,1.0,0.0,others,3.58351893845611
45.86,1079,Under Construction,2,2.0,0.0,others,3.8471644330796497
77.0,1400,Ready to move,3,3.0,0.0,Perungalathur,4.356708826689592
57.4,1552,Under Construction,2,2.0,0.0,Thaiyur,4.067315889834181
60.0,1550,Ready to move,2,2.0,0.0,Perungalathur,4.110873864173311
53.97,1285,Ready to move,2,2.0,6.0,others,4.006787581872569
442.0,2601,Under Construction,3,3.0,0.0,T Nagar,6.093569770045136
64.6,1700,Under Construction,3,3.0,0.0,Thaiyur,4.183575695950044
60.87,1068,Under Construction,2,2.0,0.0,Pallavaram,4.125035409542898
26.8,620,Ready to move,2,2.0,3.0,Veppampattu,3.3250360206965914
25.7,620,Ready to move,2,2.0,3.0,Veppampattu,3.2846635654062037
25.99,620,Ready to move,2,2.0,3.0,Veppampattu,3.2954664270299134
26.0,620,Ready to move,2,2.0,3.0,Veppampattu,3.295836866004329
22.75,600,Ready to move,1,2.0,3.0,Veppampattu,3.1675825304806504
22.85,600,Ready to move,2,2.0,3.0,Veppampattu,3.1717842173343502
17.84,600,Ready to move,1,1.0,3.0,Veppampattu,2.935982269148217
37.0,1300,Ready to move,2,2.0,3.0,Veppampattu,3.6375861597263857
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1250,Under Construction,2,2.0,0.0,others,4.02535169073515
22.49,610,Ready to move,2,2.0,0.0,others,3.1565747986708215
39.5,820,Ready to move,2,2.0,0.0,Madhavaram,3.7013019741124933
85.0,1071,Ready to move,2,2.0,5.0,Porur,4.454347296253507
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
308.0,1765,Under Construction,3,3.0,0.0,others,5.733341276897746
490.0,4500,Ready to move,8,6.0,0.0,Royapettah,6.19644412779452
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
34.0,675,Ready to move,2,2.0,3.0,others,3.5553480614894135
22.49,610,Ready to move,2,2.0,0.0,others,3.1565747986708215
28.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.367295829986474
260.0,3485,Ready to move,5,5.0,4.0,others,5.564520407322694
50.0,1000,Under Construction,2,2.0,0.0,Medavakkam,3.9318256327243257
49.5,1000,Ready to move,2,2.0,0.0,others,3.9219733362813143
27.0,720,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
121.0,1250,Ready to move,2,2.0,0.0,West Mambalam,4.804021044733257
45.0,1000,Under Construction,2,2.0,0.0,Madambakkam,3.828641396489095
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
160.0,1463,Ready to move,3,4.0,0.0,Porur,5.081404364984463
25.0,582,Ready to move,2,2.0,2.0,Ambattur,3.258096538021482
310.0,2400,Ready to move,3,3.0,6.0,others,5.739792912179234
28.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.367295829986474
540.0,5100,Under Construction,5,5.0,0.0,others,6.293419278846481
49.0,1200,Ready to move,2,2.0,0.0,Guduvancheri,3.912023005428146
195.0,2622,Ready to move,3,2.0,0.0,Perungalathur,5.278114659230517
30.0,950,Ready to move,2,2.0,1.0,others,3.4339872044851463
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
106.0,1350,Ready to move,3,3.0,0.0,West Mambalam,4.672828834461906
55.83,859,Ready to move,2,2.0,0.0,Velachery,4.04006435530903
22.0,420,Ready to move,1,2.0,3.0,others,3.1354942159291497
48.5,1450,Under Construction,2,2.0,0.0,others,3.901972669574645
39.5,820,Ready to move,2,2.0,0.0,Madhavaram,3.7013019741124933
85.0,1071,Ready to move,2,2.0,5.0,Porur,4.454347296253507
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
490.0,4500,Ready to move,8,6.0,0.0,Royapettah,6.19644412779452
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
230.0,1590,Ready to move,3,3.0,4.0,Anna Nagar,5.442417710521793
68.5,1080,Ready to move,2,3.0,0.0,Kolathur,4.241326752570746
34.0,675,Ready to move,2,2.0,3.0,others,3.5553480614894135
34.0,675,Ready to move,2,2.0,3.0,others,3.5553480614894135
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
55.0,1200,Ready to move,2,2.0,0.0,Medavakkam,4.02535169073515
44.75,1250,Ready to move,2,3.0,3.0,others,3.82319179172153
59.0,900,Ready to move,3,2.0,0.0,others,4.0943445622221
49.0,919,Ready to move,2,2.0,0.0,Sholinganallur,3.912023005428146
25.0,619,Ready to move,2,1.0,4.0,Pozhichalur,3.258096538021482
42.5,818,Under Construction,2,2.0,0.0,others,3.7727609380946383
42.5,818,Under Construction,2,2.0,0.0,others,3.7727609380946383
48.5,818,Under Construction,2,2.0,0.0,others,3.901972669574645
57.5,922,Ready to move,2,2.0,5.0,others,4.069026754237811
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
540.0,5100,Under Construction,5,5.0,0.0,others,6.293419278846481
55.83,859,Ready to move,2,2.0,0.0,Velachery,4.04006435530903
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.836281906951478
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.836281906951478
110.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.709530201312334
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
25.0,619,Ready to move,2,1.0,4.0,Pozhichalur,3.258096538021482
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.836281906951478
125.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.836281906951478
110.0,2350,Ready to move,4,4.0,5.0,Iyyappanthangal,4.709530201312334
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
42.18,868,Ready to move,2,2.0,0.0,Pammal,3.7653774250866614
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,3.9889840465642745
27.5,586,Ready to move,1,1.0,0.0,Sembakkam,3.349904087274605
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
28.0,586,Ready to move,1,1.0,0.0,Sembakkam,3.367295829986474
310.0,2400,Ready to move,3,3.0,6.0,others,5.739792912179234
35.0,953,Under Construction,2,2.0,0.0,others,3.58351893845611
460.0,4000,Ready to move,4,4.0,0.0,others,6.133398042996649
520.0,4000,Ready to move,4,3.0,0.0,Adyar,6.255750041753367
26.2,655,Ready to move,1,2.0,0.0,Madambakkam,3.3032169733019514
35.0,700,Ready to move,2,2.0,4.0,others,3.58351893845611
110.0,1405,Ready to move,3,2.0,0.0,Adyar,4.709530201312334
25.0,650,Ready to move,2,2.0,4.0,others,3.258096538021482
25.0,650,Ready to move,2,2.0,4.0,others,3.258096538021482
25.0,650,Ready to move,2,2.0,4.0,others,3.258096538021482
60.0,1386,Ready to move,3,3.0,0.0,others,4.110873864173311
540.0,5100,Under Construction,5,5.0,0.0,others,6.293419278846481
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
35.0,750,Ready to move,2,1.0,0.0,Medavakkam,3.58351893845611
36.0,809,Ready to move,2,2.0,0.0,Sembakkam,3.6109179126442243
30.0,905,Ready to move,2,2.0,4.0,others,3.4339872044851463
39.5,809,Ready to move,2,2.0,0.0,Sembakkam,3.7013019741124933
39.5,809,Ready to move,2,2.0,0.0,Sembakkam,3.7013019741124933
39.5,809,Ready to move,2,2.0,0.0,Sembakkam,3.7013019741124933
39.5,809,Ready to move,2,2.0,0.0,Sembakkam,3.7013019741124933
39.5,809,Ready to move,2,2.0,0.0,Sembakkam,3.7013019741124933
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
42.8,855,Ready to move,2,2.0,0.0,Pammal,3.7796338173824005
62.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.143134726391533
58.0,1030,Ready to move,3,2.0,0.0,Perungalathur,4.07753744390572
87.0,1015,Under Construction,2,2.0,0.0,others,4.477336814478207
85.0,1200,Ready to move,2,2.0,0.0,tambaram west,4.454347296253507
71.0,1100,Under Construction,3,3.0,0.0,Kolathur,4.276666119016055
165.0,1344,Ready to move,2,2.0,0.0,others,5.111987788356544
165.0,1344,Ready to move,2,2.0,0.0,others,5.111987788356544
49.0,1200,Ready to move,2,2.0,0.0,Guduvancheri,3.912023005428146
106.0,1350,Ready to move,3,3.0,0.0,West Mambalam,4.672828834461906
33.0,580,Ready to move,2,2.0,4.0,Perungalathur,3.5263605246161616
45.0,1024,Ready to move,3,2.0,0.0,Thirumullaivoyal,3.828641396489095
37.5,845,Ready to move,2,2.0,0.0,Kundrathur,3.6506582412937387
47.0,1505,Ready to move,3,3.0,5.0,others,3.871201010907891
416.0,2315,Under Construction,3,3.0,0.0,Alwarpet,6.0330862217988015
72.0,1100,Under Construction,3,3.0,0.0,Kolathur,4.290459441148391
34.99,1175,Ready to move,2,2.0,3.0,Veppampattu,3.5832411220909393
21.99,600,Ready to move,1,2.0,3.0,Veppampattu,3.1350593387750902
22.0,600,Ready to move,1,2.0,3.0,Veppampattu,3.1354942159291497
29.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.4011973816621555
32.0,1000,Ready to move,2,2.0,3.0,Veppampattu,3.4965075614664802
39.75,885,Under Construction,2,2.0,0.0,Perumbakkam,3.7074558396868715
65.8,1535,Under Construction,3,3.0,0.0,Perumbakkam,4.2017030805426
41.0,1250,Ready to move,1,2.0,0.0,Kelambakkam,3.7376696182833684
33.0,1020,Ready to move,2,3.0,0.0,Semmancheri,3.5263605246161616
48.0,1270,Ready to move,2,1.0,0.0,Kelambakkam,3.8918202981106265
49.0,1110,Ready to move,2,2.0,0.0,Navallur,3.912023005428146
47.0,1060,Ready to move,2,2.0,0.0,Semmancheri,3.871201010907891
43.0,1350,Ready to move,2,2.0,0.0,Kelambakkam,3.784189633918261
195.0,3850,Ready to move,5,5.0,5.0,others,5.278114659230517
145.0,1000,Ready to move,2,1.0,3.0,others,4.983606621708336
120.0,2400,Ready to move,4,4.0,0.0,Kolathur,4.795790545596741
73.56,1206,Under Construction,3,2.0,0.0,Pammal,4.311604170377335
78.75,1291,Under Construction,3,2.0,0.0,Pammal,4.378896741664954
74.96,1229,Under Construction,3,2.0,0.0,Pammal,4.330206885944085
56.1,1020,Under Construction,3,2.0,0.0,Sembakkam,4.044804116661965
60.5,1100,Under Construction,3,2.0,0.0,Sembakkam,4.119037174812473
58.0,900,Under Construction,2,2.0,0.0,Poonamallee,4.07753744390572
55.0,850,Under Construction,2,2.0,0.0,Poonamallee,4.02535169073515
48.0,750,Under Construction,2,2.0,0.0,Poonamallee,3.8918202981106265
440.0,2452,Ready to move,3,3.0,0.0,others,6.089044875446846
23.0,500,Ready to move,1,1.0,0.0,Nanmangalam,3.1780538303479458
62.08,1194,Ready to move,3,3.0,0.0,Medavakkam,4.1444037620948375
48.41,931,Ready to move,2,2.0,0.0,Medavakkam,3.9001528328576587
47.08,961,Ready to move,2,2.0,0.0,Nanmangalam,3.872866290226952
39.4,788,Ready to move,2,2.0,0.0,Perumbakkam,3.6988297849671046
38.61,788,Ready to move,2,2.0,0.0,Nanmangalam,3.6790816116338254
45.08,980,Ready to move,2,2.0,0.0,Nanmangalam,3.830379016387636
38.36,834,Ready to move,2,2.0,0.0,Nanmangalam,3.6727500721840527
36.57,795,Ready to move,2,2.0,0.0,Nanmangalam,3.6262058595858777
64.78,1117,Ready to move,3,3.0,0.0,Sembakkam,4.186315840760911
78.0,1300,Ready to move,3,3.0,0.0,Medavakkam,4.3694478524670215
54.06,983,Ready to move,2,2.0,0.0,Medavakkam,4.008423499714461
47.35,861,Ready to move,2,2.0,0.0,Medavakkam,3.8784662218993033
58.26,971,Ready to move,2,2.0,0.0,Medavakkam,4.081934542145419
81.2,1400,Ready to move,3,3.0,0.0,Sembakkam,4.409155302062135
69.35,1261,Ready to move,3,3.0,0.0,Medavakkam,4.253482783560398
49.0,1000,Ready to move,2,2.0,0.0,Nanmangalam,3.912023005428146
43.51,888,Ready to move,2,2.0,0.0,Nanmangalam,3.795713883027763
69.35,1261,Ready to move,3,3.0,0.0,Medavakkam,4.253482783560398
56.04,1019,Ready to move,2,2.0,0.0,Medavakkam,4.04375277610604
58.26,971,Ready to move,2,2.0,0.0,Medavakkam,4.081934542145419
81.2,1400,Ready to move,3,3.0,0.0,Sembakkam,4.409155302062135
78.0,1300,Ready to move,3,3.0,0.0,Medavakkam,4.3694478524670215
54.06,983,Ready to move,2,2.0,0.0,Medavakkam,4.008423499714461
47.35,861,Ready to move,2,2.0,0.0,Medavakkam,3.8784662218993033
31.2,600,Ready to move,1,1.0,0.0,Medavakkam,3.4719664525503626
74.87,1291,Ready to move,3,3.0,0.0,Sembakkam,4.329021349349984
68.88,1148,Ready to move,3,3.0,0.0,Medavakkam,4.246779485265856
53.76,896,Ready to move,2,2.0,0.0,Medavakkam,4.002960000420248
56.88,1094,Ready to move,3,3.0,0.0,Medavakkam,4.058371901763283
51.94,999,Ready to move,2,2.0,0.0,Medavakkam,3.9691591967989552
52.2,900,Ready to move,2,2.0,0.0,Sembakkam,3.9740583963475986
72.71,1322,Ready to move,3,3.0,0.0,Medavakkam,4.300138475201197
64.78,1117,Ready to move,3,3.0,0.0,Sembakkam,4.186315840760911
41.11,839,Ready to move,2,2.0,0.0,Nanmangalam,3.740285242173836
43.68,840,Ready to move,2,2.0,0.0,Medavakkam,3.799525974201
54.05,932,Ready to move,2,2.0,0.0,others,4.008241863168689
53.41,1187,Ready to move,3,3.0,0.0,Sithalapakkam,3.996547960497834
54.55,1091,Ready to move,3,3.0,0.0,Perumbakkam,4.017283516085639
48.85,977,Ready to move,2,2.0,0.0,Perumbakkam,3.9090184964078474
51.96,896,Ready to move,2,2.0,0.0,others,3.9695369116287527
53.39,1139,Ready to move,3,3.0,0.0,Nanmangalam,3.9961803134348695
70.6,1400,Ready to move,3,3.0,0.0,Perumbakkam,4.2710950739666
43.15,863,Ready to move,2,2.0,0.0,Perumbakkam,3.787592927049969
58.8,1200,Ready to move,3,3.0,0.0,Nanmangalam,4.091005660956586
49.0,1000,Ready to move,2,2.0,0.0,Nanmangalam,3.912023005428146
43.51,888,Ready to move,2,2.0,0.0,Nanmangalam,3.795713883027763
45.99,1022,Ready to move,3,3.0,0.0,Sithalapakkam,3.849934813114724
41.58,924,Ready to move,2,2.0,0.0,Sithalapakkam,3.7513846594653333
58.45,759,Ready to move,2,2.0,6.0,others,4.085135623136791
29.0,650,Ready to move,1,1.0,3.0,others,3.4011973816621555
39.88,1050,Ready to move,2,2.0,0.0,Thaiyur,3.7106409458954492
89.0,950,Ready to move,2,2.0,0.0,T Nagar,4.499809670330265
69.47,965,Under Construction,2,2.0,0.0,Porur,4.255187087338931
66.44,923,Under Construction,2,2.0,0.0,Porur,4.2112383136936
92.65,1287,Under Construction,3,2.0,0.0,Porur,4.539564428890097
78.1,1085,Under Construction,3,3.0,0.0,Porur,4.370712874773608
73.93,1027,Under Construction,2,2.0,0.0,Porur,4.316554344376219
69.9,971,Under Construction,2,2.0,0.0,Porur,4.2612704335380815
69.54,966,Under Construction,2,2.0,0.0,Porur,4.256179924807906
85.0,1712,Ready to move,3,3.0,0.0,Medavakkam,4.454347296253507
430.0,6700,Ready to move,4,4.0,0.0,others,6.066108090103747
240.0,3700,Ready to move,3,3.0,0.0,others,5.484796933490655
205.0,1850,Ready to move,3,3.0,4.0,others,5.327876168789581
